source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xcc3938dcc005eacf98fa53ad05bf861ca2fd485e,erc20,0.5607859913786739,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3af6b027edcb20362f202fb8fe5ed52b6e4aea8a4e440b3ef201d51eb3a02d37,1631455813,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,erc20,1.8859552996892341,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcb77c93f00cb9a817da0e93813a2a99abc2a0fd618e3d3b2ef42a1f692b40ee1,1631455930,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x5aa3393e361c2eb342408559309b3e873cd876d6,erc20,0.9175959189428272,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8964214596f78674fbc9bfd3e00a24fa10bf88d1702e68ebf3f8fe9f00ba076f,1631463776,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,erc20,0.10809692769678593,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd5a6cef1fceb471190afc8093f2631b7e2b8b04e411663e261ff0e12a0157418,1631466010,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,905.1982715458,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xecd0ee8cc97009ade3f3f0d3de6dc827f67eb9673964964bb2fc56adcfc94242,1631469289,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x0000000000d41c96294ccdac8612bdfe29c641af,erc20,0.6596307721698151,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0950af216d4dad837fb66ad1071f9f4c506b790a3a40850c45316d8a8639c60e,1631473501,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x0000000000d41c96294ccdac8612bdfe29c641af,erc20,0.5857918248185271,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3f887329f2b05b970e612778ae88603dc363a503ccb8b12822b9fabef879ee6c,1631498856,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1918.352612451,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x48f2e394a9ef4edd6c83db3e4f85b177d4bbf3b92de2315e2ace60f8d993294c,1631506398,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,2002.3691631204,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xba9c3cfba19f1f96595f45190c6f11d016fcde3efcaf0951ce686fcf43ddd5c2,1631506605,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,erc20,1.2378677062096852,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x740a8bd933ebafb537e6b1c2981bd9e0916ccd531c6b7623eb2ac2a9de66a03a,1631526245,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,erc20,2398.9049707448,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x548c268abfe14d1c0b34a17673890d00fbbc0cee6abcbb31b7bbe0ce25abfcd0,1631528335,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1026.5291736852,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xa3df6c9207f7403f3ed9cc6ff3ac9025d4f208df3154cb9e8e9d96524b74a0e2,1631529276,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x74de5d4fcbf63e00296fd95d33236b9794016631,erc20,13.2474085498,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x2bc5c6e23ed23af744c5478908da6815492165438a9b105cdcdb81cd67d06d8f,1631536152,candidate_layering
